date,change,changeOverTime,changePercent,close,high,label,low,open,symbol,uClose,uHigh,uLow,uOpen,uVolume,volume
12/18/14,8.17,-0.060449,1.6132,514.62,516.25,18-Dec-14,506.56,515.99,GOOGL,514.62,516.25,506.56,515.99,3876732,3876732
12/19/14,5.42,-0.050554,1.0532,520.04,520.81,19-Dec-14,508.86,516.99,GOOGL,520.04,520.81,508.86,516.99,4872059,4872059
12/22/14,12.26,-0.028171,2.3575,532.3,532.97,22-Dec-14,520.59,520.61,GOOGL,532.3,532.97,520.59,520.61,3319461,3319461
12/23/14,6.47,-0.016358,1.2155,538.77,542.3,23-Dec-14,533.72,534.51,GOOGL,538.77,542.3,533.72,534.51,2877222,2877222
12/24/14,-1.84,-0.019718,-0.3415,536.93,540.29,24-Dec-14,535.1,538.82,GOOGL,536.93,540.29,535.1,538.82,737848,737848
12/26/14,4.59,-0.011338,0.8549,541.52,543.25,26-Dec-14,535.49,536.93,GOOGL,541.52,543.25,535.49,536.93,1113464,1113464
12/29/14,-4.21,-0.019024,-0.7774,537.31,543.93,29-Dec-14,537.16,540.5,GOOGL,537.31,543.93,537.16,540.5,2218632,2218632
12/30/14,-2.03,-0.02273,-0.3778,535.28,537.84,30-Dec-14,533.61,534.96,GOOGL,535.28,537.84,533.61,534.96,1048631,1048631
12/31/14,-4.62,-0.031165,-0.8631,530.66,538.4,31-Dec-14,530.2,537.74,GOOGL,530.66,538.4,530.2,537.74,1236445,1236445
1/2/15,-1.11,-0.033192,-0.2092,529.55,535.8,2-Jan-15,527.88,532.6,GOOGL,529.55,535.8,527.88,532.6,1327870,1327870
1/5/15,-10.09,-0.051613,-1.9054,519.46,527.99,5-Jan-15,517.75,527.15,GOOGL,519.46,527.99,517.75,527.15,2059119,2059119
1/6/15,-12.82,-0.075019,-2.4679,506.64,521.21,6-Jan-15,505.55,520.5,GOOGL,506.64,521.21,505.55,520.5,2731813,2731813
1/7/15,-1.49,-0.077739,-0.2941,505.15,511.49,7-Jan-15,503.65,510.95,GOOGL,505.15,511.49,503.65,510.95,2345875,2345875
1/8/15,1.76,-0.074526,0.3484,506.91,507.5,8-Jan-15,495.02,501.51,GOOGL,506.91,507.5,495.02,501.51,3662224,3662224
1/9/15,-6.19,-0.085827,-1.2211,500.72,508.6,9-Jan-15,498.65,508.18,GOOGL,500.72,508.6,498.65,508.18,2100024,2100024
1/12/15,-3.66,-0.092509,-0.7309,497.06,500.28,12-Jan-15,490.91,499.24,GOOGL,497.06,500.28,490.91,499.24,2856938,2856938
1/13/15,4.74,-0.083855,0.9536,501.8,508.6,13-Jan-15,497.26,502.57,GOOGL,501.8,508.6,497.26,502.57,3050295,3050295
1/14/15,4.13,-0.076315,0.823,505.93,508.26,14-Jan-15,498.16,500.42,GOOGL,505.93,508.26,498.16,500.42,2639959,2639959
1/15/15,-1.92,-0.07982,-0.3795,504.01,509.75,15-Jan-15,502.01,508.89,GOOGL,504.01,509.75,502.01,508.89,2556682,2556682
1/16/15,6.45,-0.068054,1.2787,510.46,510.85,16-Jan-15,503.09,503.15,GOOGL,510.46,510.85,503.09,503.15,2482858,2482858
1/20/15,-0.515,-0.068994,-0.1009,509.94,515.61,20-Jan-15,509.37,512.77,GOOGL,509.94,515.61,509.37,512.77,2343612,2343612
1/21/15,10.45,-0.049915,2.0493,520.39,521.85,21-Jan-15,509.59,510.84,GOOGL,520.39,521.85,509.59,510.84,2317789,2317789
1/22/15,16.91,-0.019042,3.2495,537.3,538.84,22-Jan-15,521.91,523,GOOGL,537.3,538.84,521.91,523,2803401,2803401
1/23/15,4.65,-0.010553,0.8654,541.95,545.41,23-Jan-15,535.75,538.03,GOOGL,541.95,545.41,535.75,538.03,2298290,2298290
1/26/15,-5.23,-0.020101,-0.965,536.72,541.5,26-Jan-15,532.07,541.5,GOOGL,536.72,541.5,532.07,541.5,1546563,1546563
1/27/15,-15.53,-0.048455,-2.8935,521.19,532.78,27-Jan-15,520.86,531.4,GOOGL,521.19,532.78,520.86,531.4,1957440,1957440
1/28/15,-8.76,-0.064448,-1.6808,512.43,525.69,28-Jan-15,512.35,525,GOOGL,512.43,525.69,512.35,525,1791077,1791077
1/29/15,0.8,-0.062987,0.1561,513.23,515.19,29-Jan-15,503.48,512.9,GOOGL,513.23,515.19,503.48,512.9,3950857,3950857
1/30/15,24.32,-0.018586,4.7386,537.55,543.1,30-Jan-15,518.18,519,GOOGL,537.55,543.1,518.18,519,6055445,6055445
2/2/15,-5.35,-0.028353,-0.9953,532.2,536.5,2-Feb-15,521.72,534.32,GOOGL,532.2,536.5,521.72,534.32,3768861,3768861
2/3/15,1.1,-0.026345,0.2067,533.3,537.45,3-Feb-15,526.81,529.94,GOOGL,533.3,537.45,526.81,529.94,2353096,2353096
2/4/15,-7.2,-0.03949,-1.3501,526.1,536.75,4-Feb-15,525.03,533.14,GOOGL,526.1,536.75,525.03,533.14,1694832,1694832
2/5/15,3.73,-0.03268,0.709,529.83,530.69,5-Feb-15,525.64,527.93,GOOGL,529.83,530.69,525.64,527.93,1658751,1658751
2/6/15,4.05,-0.025295,0.7635,533.88,540.22,6-Feb-15,528.65,531.01,GOOGL,533.88,540.22,528.65,531.01,2146922,2146922
2/9/15,-4.59,-0.033684,-0.8607,529.28,533.88,9-Feb-15,527.55,531.06,GOOGL,529.28,533.88,527.55,531.06,1515687,1515687
2/10/15,10.88,-0.013821,2.0556,540.16,541,10-Feb-15,529.17,532.15,GOOGL,540.16,541,529.17,532.15,2371468,2371468
2/11/15,-2.16,-0.017764,-0.3999,538,541.95,11-Feb-15,536,539.73,GOOGL,538,541.95,536,539.73,1915336,1915336
2/12/15,8.01,-0.00314,1.4888,546.01,548.34,12-Feb-15,537,539.66,GOOGL,546.01,548.34,537,539.66,2429520,2429520
2/13/15,5.15,0.006262,0.9432,551.16,552.54,13-Feb-15,546.6,547.51,GOOGL,551.16,552.54,546.6,547.51,2369115,2369115
2/17/15,-6.15,-0.004966,-1.1158,545.01,553,17-Feb-15,543.26,551.16,GOOGL,545.01,553,543.26,551.16,1958679,1958679
2/18/15,-2.36,-0.009275,-0.433,542.65,547.55,18-Feb-15,539.55,543.82,GOOGL,542.65,547.55,539.55,543.82,1558153,1558153
2/19/15,3.8,-0.002337,0.7003,546.45,546.86,19-Feb-15,540.75,542.47,GOOGL,546.45,546.86,540.75,542.47,1541669,1541669
2/20/15,-4.65,-0.010827,-0.8509,541.8,547.58,20-Feb-15,538.1,547.58,GOOGL,541.8,547.58,538.1,547.58,1911732,1911732
2/23/15,-6.8,-0.023241,-1.2551,535,539.3,23-Feb-15,532,539,GOOGL,535,539.3,532,539,1645276,1645276
2/24/15,3.65,-0.016578,0.6822,538.65,539.4,24-Feb-15,531,531.55,GOOGL,538.65,539.4,531,531.55,1421373,1421373
2/25/15,8.68,-0.00073,1.6114,547.33,549.57,25-Feb-15,538.01,538.44,GOOGL,547.33,549.57,538.01,538.44,2041827,2041827
2/26/15,11.96,0.021105,2.1852,559.29,560.13,26-Feb-15,545.09,545.74,GOOGL,559.29,560.13,545.09,545.74,2701584,2701584
2/27/15,3.34,0.027203,0.5972,562.63,569.42,27-Feb-15,557.03,558.15,GOOGL,562.63,569.42,557.03,558.15,3416445,3416445
3/2/15,12.39,0.049824,2.2022,575.02,575.99,2-Mar-15,563.15,567,GOOGL,575.02,575.99,563.15,567,2520304,2520304
3/3/15,3.78,0.056716,0.6565,578.79,580.85,3-Mar-15,570.5,576.35,GOOGL,578.79,580.85,570.5,576.35,2526280,2526280
3/4/15,-0.465,0.055867,-0.0803,578.33,581.63,4-Mar-15,572.52,576.97,GOOGL,578.33,581.63,572.52,576.97,1898150,1898150
3/5/15,3.11,0.061536,0.5369,581.43,583.2,5-Mar-15,578.23,579.62,GOOGL,581.43,583.2,578.23,579.62,1795889,1795889
3/6/15,-8.53,0.045953,-1.4679,572.9,582.78,6-Mar-15,572.06,582,GOOGL,572.9,582.78,572.06,582,1879619,1879619
3/9/15,1.2,0.048144,0.2095,574.1,575.45,9-Mar-15,569.05,570.92,GOOGL,574.1,575.45,569.05,570.92,1174244,1174244
3/10/15,-14.25,0.022128,-2.4821,559.85,569.76,10-Mar-15,559.82,568.48,GOOGL,559.85,569.76,559.82,568.48,2004024,2004024
3/11/15,-4.16,0.014533,-0.7431,555.69,564.18,11-Mar-15,555.41,559.8,GOOGL,555.69,564.18,555.41,559.8,2026158,2026158
3/12/15,5.48,0.024538,0.9862,561.17,561.84,12-Mar-15,555.53,558.48,GOOGL,561.17,561.84,555.53,558.48,1780057,1780057
3/13/15,-8.17,0.009622,-1.4559,553,564.36,13-Mar-15,550.33,559.23,GOOGL,553,564.36,550.33,559.23,1771354,1771354
3/16/15,8.64,0.025396,1.5624,561.64,563.75,16-Mar-15,551.32,556.93,GOOGL,561.64,563.75,551.32,556.93,1842754,1842754
3/17/15,-4.03,0.018038,-0.7175,557.61,560.64,17-Mar-15,554.41,558.29,GOOGL,557.61,560.64,554.41,558.29,1444560,1444560
3/18/15,8.55,0.033648,1.5333,566.16,566.51,18-Mar-15,553.5,557.73,GOOGL,566.16,566.51,553.5,557.73,1766221,1766221
3/19/15,-2.49,0.029102,-0.4398,563.67,566.96,19-Mar-15,562.12,564.52,GOOGL,563.67,566.96,562.12,564.52,1232969,1232969
3/20/15,1.28,0.031439,0.2271,564.95,567.1,20-Mar-15,564.48,566.71,GOOGL,564.95,567.1,564.48,566.71,2216038,2216038
3/23/15,0.42,0.032206,0.0743,565.37,569.64,23-Mar-15,563.06,566,GOOGL,565.37,569.64,563.06,566,1511686,1511686
3/24/15,12.17,0.054425,2.1526,577.54,581.88,24-Mar-15,568.09,568.54,GOOGL,577.54,581.88,568.09,568.54,3957844,3957844
3/25/15,-10.54,0.035182,-1.825,567,580.07,25-Mar-15,567,577.57,GOOGL,567,580.07,567,577.57,2653451,2653451
3/26/15,-3.36,0.029047,-0.5926,563.64,567.19,26-Mar-15,558.31,564.65,GOOGL,563.64,567.19,558.31,564.65,2492141,2492141
3/27/15,-6.09,0.017929,-1.0805,557.55,564.07,27-Mar-15,556.93,561.83,GOOGL,557.55,564.07,556.93,561.83,1727629,1727629
3/30/15,3.59,0.024474,0.643,561.14,562.16,30-Mar-15,556.79,560.25,GOOGL,561.14,562.16,556.79,560.25,1239350,1239350
3/31/15,-6.43,0.012725,-1.1468,554.7,562.45,31-Mar-15,554.67,557.94,GOOGL,554.7,562.45,554.67,557.94,1746622,1746622
4/1/15,-5.21,0.003213,-0.9392,549.49,558.5,1-Apr-15,546.03,554.83,GOOGL,549.49,558.5,546.03,554.83,1945090,1945090
4/2/15,-8.18,-0.011721,-1.4887,541.31,548,2-Apr-15,540.44,547.41,GOOGL,541.31,548,540.44,547.41,2388019,2388019
4/6/15,2.64,-0.006901,0.4877,543.95,545.54,6-Apr-15,535.7,538.84,GOOGL,543.95,545.54,535.7,538.84,1685894,1685894
4/7/15,0.91,-0.00524,0.1673,544.86,550.16,7-Apr-15,543.59,544.99,GOOGL,544.86,550.16,543.59,544.99,1365916,1365916
4/8/15,3.98,0.002027,0.7305,548.84,551.5,8-Apr-15,546,546,GOOGL,548.84,551.5,546,546,1419316,1419316
4/9/15,-0.82,0.000529,-0.1494,548.02,549.37,9-Apr-15,541.95,549.21,GOOGL,548.02,549.37,541.95,549.21,1618299,1618299
4/10/15,0.52,0.001479,0.0949,548.54,549.85,10-Apr-15,544.98,549.57,GOOGL,548.54,549.85,544.98,549.57,1305219,1305219
4/13/15,0.1,0.001661,0.0182,548.64,553.27,13-Apr-15,546.3,547.05,GOOGL,548.64,553.27,546.3,547.05,1466277,1466277
4/14/15,-8.86,-0.014514,-1.6149,539.78,546.57,14-Apr-15,535.74,546.57,GOOGL,539.78,546.57,535.74,546.57,2360329,2360329
4/15/15,1.26,-0.012214,0.2334,541.04,543.19,15-Apr-15,532.37,537.96,GOOGL,541.04,543.19,532.37,537.96,2348087,2348087
4/16/15,2.48,-0.007686,0.4584,543.52,545.23,16-Apr-15,538.1,538.35,GOOGL,543.52,545.23,538.1,538.35,1586088,1586088
4/17/15,-10.78,-0.027367,-1.9834,532.74,539.8,17-Apr-15,529,537.31,GOOGL,532.74,539.8,529,537.31,2461698,2461698
4/20/15,11.79,-0.005842,2.2131,544.53,545.8,20-Apr-15,533.35,533.75,GOOGL,544.53,545.8,533.35,533.75,1926064,1926064
4/21/15,-1.6,-0.008773,-0.2947,542.92,547.77,21-Apr-15,542.21,546.31,GOOGL,542.92,547.77,542.21,546.31,1456387,1456387
4/22/15,6.26,0.002647,1.1521,549.18,551,22-Apr-15,541.32,543.06,GOOGL,549.18,551,541.32,543.06,1590320,1590320
4/23/15,8.28,0.017764,1.5077,557.46,561.17,23-Apr-15,550.08,550.41,GOOGL,557.46,561.17,550.08,550.41,3909155,3909155
4/24/15,16.2,0.047341,2.906,573.66,584.7,24-Apr-15,568.35,580.05,GOOGL,573.66,584.7,568.35,580.05,4608403,4608403
4/27/15,-7.54,0.033575,-1.3144,566.12,575.52,27-Apr-15,562.3,572.77,GOOGL,566.12,575.52,562.3,572.77,2403105,2403105
4/28/15,-1.75,0.03038,-0.3091,564.37,567.83,28-Apr-15,560.96,564.32,GOOGL,564.37,567.83,560.96,564.32,1859787,1859787
4/29/15,-2.98,0.024939,-0.528,561.39,565.84,29-Apr-15,559,560.51,GOOGL,561.39,565.84,559,560.51,1681064,1681064
4/30/15,-12.62,0.001899,-2.248,548.77,561.11,30-Apr-15,546.72,558.56,GOOGL,548.77,561.11,546.72,558.56,2362024,2362024
5/1/15,2.39,0.006262,0.4355,551.16,551.22,1-May-15,543.85,550.51,GOOGL,551.16,551.22,543.85,550.51,1828566,1828566
5/4/15,1.68,0.009329,0.3048,552.84,556.69,4-May-15,547.39,550.99,GOOGL,552.84,556.69,547.39,550.99,1762952,1762952
5/5/15,-9.79,-0.008553,-1.7718,543.04,552.61,5-May-15,542.37,550.16,GOOGL,543.04,552.61,542.37,550.16,1426417,1426417
5/6/15,-7.96,-0.023095,-1.4667,535.08,543.93,6-May-15,532.24,542.64,GOOGL,535.08,543.93,532.24,542.64,1951728,1951728
5/7/15,6.96,-0.010388,1.3007,542.04,545.2,7-May-15,533.45,535.9,GOOGL,542.04,545.2,533.45,535.9,1592220,1592220
5/8/15,6.91,0.002227,1.2748,548.95,552.8,8-May-15,548.03,548.87,GOOGL,548.95,552.8,548.03,548.87,1411264,1411264
5/11/15,-3.17,-0.00356,-0.5775,545.78,553.37,11-May-15,545.6,548.49,GOOGL,545.78,553.37,545.6,548.49,1092923,1092923
5/12/15,-7.05,-0.016431,-1.2917,538.73,542.96,12-May-15,535,542.81,GOOGL,538.73,542.96,535,542.81,1764123,1764123
5/13/15,0.76,-0.015044,0.1411,539.49,543.84,13-May-15,538.98,540.47,GOOGL,539.49,543.84,538.98,540.47,1211920,1211920
5/14/15,9.71,0.002684,1.7998,549.2,549.69,14-May-15,542.5,543.97,GOOGL,549.2,549.69,542.5,543.97,1586833,1586833
5/15/15,-2.71,-0.002264,-0.4934,546.49,550.6,15-May-15,542.5,550.39,GOOGL,546.49,550.6,542.5,550.39,1671977,1671977
5/18/15,0.18,-0.001935,0.0329,546.67,548.34,18-May-15,542.25,543.82,GOOGL,546.67,548.34,542.25,543.82,1335256,1335256
5/19/15,2.61,0.00283,0.4774,549.28,553.4,19-May-15,547.12,548,GOOGL,549.28,553.4,547.12,548,2356274,2356274
5/20/15,3.23,0.008727,0.588,552.51,556.07,20-May-15,545.1,550.92,GOOGL,552.51,556.07,545.1,550.92,1541962,1541962
5/21/15,4.3,0.016578,0.7783,556.81,557.61,21-May-15,549.3,550.2,GOOGL,556.81,557.61,549.3,550.2,1708512,1708512
5/22/15,-2.29,0.012397,-0.4113,554.52,558.24,22-May-15,553.62,554.46,GOOGL,554.52,558.24,553.62,554.46,1213288,1213288
5/26/15,-7.33,-0.000986,-1.3219,547.19,553.33,26-May-15,542.97,552.58,GOOGL,547.19,553.33,542.97,552.58,1873709,1873709
5/27/15,7.06,0.011904,1.2902,554.25,555.29,27-May-15,546.58,548.68,GOOGL,554.25,555.29,546.58,548.68,1742237,1742237
5/28/15,-0.07,0.011776,-0.0126,554.18,555.76,28-May-15,550.8,553.79,GOOGL,554.18,555.76,550.8,553.79,1177318,1177318
5/29/15,-8.86,-0.0044,-1.5988,545.32,553.94,29-May-15,545.04,553.2,GOOGL,545.32,553.94,545.04,553.2,2172282,2172282
6/1/15,3.89,0.002702,0.7133,549.21,550.57,1-Jun-15,543.58,548.73,GOOGL,549.21,550.57,543.58,548.73,1660500,1660500
6/2/15,4.74,0.011356,0.8631,553.95,558.79,2-Jun-15,546.55,547.43,GOOGL,553.95,558.79,546.55,547.43,1592828,1592828
6/3/15,1.34,0.013802,0.2419,555.29,557.99,3-Jun-15,552.15,555.1,GOOGL,555.29,557.99,552.15,555.1,1335479,1335479
6/4/15,-3.6,0.00723,-0.6483,551.69,555.96,4-Jun-15,549.12,552.18,GOOGL,551.69,555.96,549.12,552.18,1343317,1343317
6/5/15,-2.16,0.003286,-0.3915,549.53,553.33,5-Jun-15,547.38,552,GOOGL,549.53,553.33,547.38,552,1219841,1219841
6/8/15,-6.05,-0.007759,-1.1009,543.48,549.87,8-Jun-15,542.95,549.61,GOOGL,543.48,549.87,542.95,549.61,1366816,1366816
6/9/15,-1.32,-0.010169,-0.2429,542.16,544.84,9-Jun-15,538.85,543.42,GOOGL,542.16,544.84,538.85,543.42,1500846,1500846
6/10/15,10.44,0.008891,1.9256,552.6,554.78,10-Jun-15,545.11,545.7,GOOGL,552.6,554.78,545.11,545.7,1515805,1515805
6/11/15,-2.56,0.004217,-0.4633,550.04,554.83,11-Jun-15,549.17,554.49,GOOGL,550.04,554.83,549.17,554.49,1293560,1293560
6/12/15,-2.57,-0.000475,-0.4672,547.47,548.85,12-Jun-15,545.63,547.15,GOOGL,547.47,548.85,545.63,547.15,1273383,1273383
6/15/15,-4.47,-0.008636,-0.8165,543,544.05,15-Jun-15,539.21,542.73,GOOGL,543,544.05,539.21,542.73,1357481,1357481
6/16/15,1.87,-0.005222,0.3444,544.87,546.69,16-Jun-15,541.57,544.48,GOOGL,544.87,546.69,541.57,544.48,1626349,1626349
6/17/15,1.73,-0.002063,0.3175,546.6,548.36,17-Jun-15,541.81,545.42,GOOGL,546.6,548.36,541.81,545.42,1222049,1222049
6/18/15,9.58,0.015427,1.7527,556.18,557.25,18-Jun-15,548,548,GOOGL,556.18,557.25,548,548,2059603,2059603
6/19/15,1.34,0.017874,0.2409,557.52,557.91,19-Jun-15,552.26,556.52,GOOGL,557.52,557.91,552.26,556.52,2964489,2964489
6/22/15,2.16,0.021817,0.3874,559.68,565.61,22-Jun-15,558.91,559.41,GOOGL,559.68,565.61,558.91,559.41,1737569,1737569
6/23/15,3.71,0.028591,0.6629,563.39,564.9,23-Jun-15,557.15,559.79,GOOGL,563.39,564.9,557.15,559.79,1569808,1569808
6/24/15,-4.82,0.019791,-0.8555,558.57,562.64,24-Jun-15,556.81,562.48,GOOGL,558.57,562.64,556.81,562.48,1446156,1446156
6/25/15,-0.62,0.018659,-0.111,557.95,563.14,25-Jun-15,557.46,560.3,GOOGL,557.95,563.14,557.46,560.3,1335270,1335270
6/26/15,-4.89,0.009731,-0.8764,553.06,560,26-Jun-15,551.85,559.71,GOOGL,553.06,560,551.85,559.71,2183753,2183753
6/29/15,-11.81,-0.011831,-2.1354,541.25,550.9,29-Jun-15,540.24,546.75,GOOGL,541.25,550.9,540.24,546.75,1887816,1887816
6/30/15,-1.21,-0.01404,-0.2236,540.04,545.9,30-Jun-15,539.54,545.09,GOOGL,540.04,545.9,539.54,545.09,1725464,1725464
7/1/15,3.26,-0.008088,0.6037,543.3,545.81,1-Jul-15,539.76,543.66,GOOGL,543.3,545.81,539.76,543.66,1537973,1537973
7/2/15,4.04,-0.000712,0.7436,547.34,548,2-Jul-15,543.57,544.74,GOOGL,547.34,548,543.57,544.74,1406213,1406213
7/6/15,-1.72,-0.003852,-0.3142,545.62,548.58,6-Jul-15,542.1,542.25,GOOGL,545.62,548.58,542.1,542.25,1280687,1280687
7/7/15,4.41,0.004199,0.8083,550.03,551,7-Jul-15,539.85,547.43,GOOGL,550.03,551,539.85,547.43,1679759,1679759
7/8/15,-8.33,-0.011009,-1.5145,541.7,548.28,8-Jul-15,541.2,545.6,GOOGL,541.7,548.28,541.2,545.6,1383065,1383065
7/9/15,2.95,-0.005623,0.5446,544.65,548.88,9-Jul-15,544.62,548.65,GOOGL,544.65,548.88,544.62,548.65,1488324,1488324
7/10/15,11.46,0.0153,2.1041,556.11,559.29,10-Jul-15,552,553.71,GOOGL,556.11,559.29,552,553.71,2171750,2171750
7/13/15,15.62,0.043817,2.8088,571.73,572.85,13-Jul-15,558.7,559.51,GOOGL,571.73,572.85,558.7,559.51,2089641,2089641
7/14/15,12.45,0.066547,2.1776,584.18,589.71,14-Jul-15,574.17,574.5,GOOGL,584.18,589.71,574.17,574.5,3741583,3741583
7/15/15,-0.22,0.066146,-0.0377,583.96,588.69,15-Jul-15,580.21,583.74,GOOGL,583.96,588.69,580.21,583.74,2073330,2073330
7/16/15,17.82,0.09868,3.0516,601.78,604.5,16-Jul-15,587.92,589.5,GOOGL,601.78,604.5,587.92,589.5,5632054,5632054
7/17/15,97.84,0.277308,16.2584,699.62,703,17-Jul-15,678,680,GOOGL,699.62,703,678,680,12858136,12858136
7/20/15,-6.78,0.26493,-0.9691,692.84,697.8,20-Jul-15,681.77,688.98,GOOGL,692.84,697.8,681.77,688.98,5121752,5121752
7/21/15,2.51,0.269512,0.3623,695.35,705.6,21-Jul-15,684.15,684.88,GOOGL,695.35,705.6,684.15,684.88,3780230,3780230
7/22/15,-0.25,0.269056,-0.036,695.1,713.33,22-Jul-15,691.62,694.02,GOOGL,695.1,713.33,691.62,694.02,4154987,4154987
7/23/15,-20.37,0.231866,-2.9305,674.73,696.07,23-Jul-15,671.59,691.85,GOOGL,674.73,696.07,671.59,691.85,3811598,3811598
7/24/15,-19.96,0.195425,-2.9582,654.77,677.79,24-Jul-15,653.18,676.77,GOOGL,654.77,677.79,653.18,676.77,4131137,4131137
7/27/15,3.5,0.201815,0.5345,658.27,667.07,27-Jul-15,651.55,651.57,GOOGL,658.27,667.07,651.55,651.57,2919110,2919110
7/28/15,1.39,0.204353,0.2112,659.66,664.1,28-Jul-15,653.41,661.76,GOOGL,659.66,664.1,653.41,661.76,1718193,1718193
7/29/15,1.77,0.207584,0.2683,661.43,663.33,29-Jul-15,652.84,662.26,GOOGL,661.43,663.33,652.84,662.26,1837805,1837805
7/30/15,3.13,0.213299,0.4732,664.56,668.05,30-Jul-15,651.69,657.44,GOOGL,664.56,668.05,651.69,657.44,1980345,1980345
7/31/15,-7.06,0.200409,-1.0624,657.5,665,31-Jul-15,657.2,664.7,GOOGL,657.5,665,657.2,664.7,1746094,1746094
8/3/15,7.22,0.213591,1.0981,664.72,666.67,3-Aug-15,657.66,657.66,GOOGL,664.72,666.67,657.66,657.66,1567407,1567407
8/4/15,-3.44,0.20731,-0.5175,661.28,668,4-Aug-15,660.51,664.34,GOOGL,661.28,668,660.51,664.34,1309410,1309410
8/5/15,12.01,0.229237,1.8162,673.29,679.91,5-Aug-15,665.58,665.75,GOOGL,673.29,679.91,665.58,665.75,1822387,1822387
8/6/15,-3.14,0.223504,-0.4664,670.15,674.75,6-Aug-15,660.73,673.99,GOOGL,670.15,674.75,660.73,673.99,2032984,2032984
8/7/15,-5.76,0.212988,-0.8595,664.39,668.8,7-Aug-15,658.87,667.78,GOOGL,664.39,668.8,658.87,667.78,1377152,1377152
8/10/15,-1.25,0.210706,-0.1881,663.14,671.62,10-Aug-15,660.23,667.09,GOOGL,663.14,671.62,660.23,667.09,1722915,1722915
8/11/15,27.16,0.260292,4.0957,690.3,704,11-Aug-15,684.32,699.58,GOOGL,690.3,704,684.32,699.58,5494011,5494011
8/12/15,1.17,0.262429,0.1695,691.47,696,12-Aug-15,680.51,694.49,GOOGL,691.47,696,680.51,694.49,2932328,2932328
8/13/15,-4.96,0.253373,-0.7173,686.51,694.03,13-Aug-15,682.18,689.2,GOOGL,686.51,694.03,682.18,689.2,1817748,1817748
8/14/15,2.86,0.258595,0.4166,689.37,692.26,14-Aug-15,682.9,684.04,GOOGL,689.37,692.26,682.9,684.04,1379855,1379855
8/17/15,4.74,0.267248,0.6876,694.11,694.74,17-Aug-15,683.06,688.04,GOOGL,694.11,694.74,683.06,688.04,1233951,1233951
8/18/15,-5.38,0.257426,-0.7751,688.73,695.76,18-Aug-15,685.32,691.07,GOOGL,688.73,695.76,685.32,691.07,1385544,1385544
8/19/15,5.31,0.267121,0.771,694.04,700.2,19-Aug-15,686.8,690.11,GOOGL,694.04,700.2,686.8,690.11,2509697,2509697
8/20/15,-14.56,0.240538,-2.0979,679.48,696.16,20-Aug-15,675.28,689.1,GOOGL,679.48,696.16,675.28,689.1,2889877,2889877
8/21/15,-35.45,0.175817,-5.2172,644.03,672.89,21-Aug-15,643.1,671.04,GOOGL,644.03,672.89,643.1,671.04,4593970,4593970
8/24/15,-25.92,0.128494,-4.0247,618.11,644.33,24-Aug-15,593.09,600.6,GOOGL,618.11,644.33,593.09,600.6,6489430,6489430
8/25/15,-5.64,0.118197,-0.9125,612.47,647,25-Aug-15,611.67,646.47,GOOGL,612.47,647,611.67,646.47,3571469,3571469
