date,change,changeOverTime,changePercent,close,high,label,low,open,symbol,uClose,uHigh,uLow,uOpen,uVolume,volume
12/24/14,-3.25,-0.091555,-1.0627,303.03,307,24-Dec-14,302.88,306.38,AMZN,303.03,307,302.88,306.38,1518107,1518107
12/26/14,6.06,-0.073388,1.9998,309.09,310.78,26-Dec-14,303.81,305,AMZN,309.09,310.78,303.81,305,2893801,2893801
12/29/14,2.95,-0.064544,0.9544,312.04,314.27,29-Dec-14,306.58,307.85,AMZN,312.04,314.27,306.58,307.85,3009046,3009046
12/30/14,-1.74,-0.06976,-0.5576,310.3,313.94,30-Dec-14,309.34,309.91,AMZN,310.3,313.94,309.34,309.91,2093023,2093023
12/31/14,0.05,-0.069611,0.0161,310.35,312.98,31-Dec-14,310.01,311.55,AMZN,310.35,312.98,310.01,311.55,2057766,2057766
1/2/15,-1.83,-0.075097,-0.5897,308.52,314.75,2-Jan-15,306.96,312.58,AMZN,308.52,314.75,306.96,312.58,2788101,2788101
1/5/15,-6.33,-0.094073,-2.0517,302.19,308.38,5-Jan-15,300.85,307.01,AMZN,302.19,308.38,300.85,307.01,2774231,2774231
1/6/15,-6.9,-0.114759,-2.2833,295.29,303,6-Jan-15,292.38,302.24,AMZN,295.29,303,292.38,302.24,3519034,3519034
1/7/15,3.13,-0.105375,1.06,298.42,301.28,7-Jan-15,295.33,297.5,AMZN,298.42,301.28,295.33,297.5,2640349,2640349
1/8/15,2.04,-0.09926,0.6836,300.46,303.14,8-Jan-15,296.11,300.32,AMZN,300.46,303.14,296.11,300.32,3088398,3088398
1/9/15,-3.53,-0.109842,-1.1749,296.93,302.87,9-Jan-15,296.68,301.48,AMZN,296.93,302.87,296.68,301.48,2592360,2592360
1/12/15,-5.52,-0.12639,-1.859,291.41,298.51,12-Jan-15,289.28,297.56,AMZN,291.41,298.51,289.28,297.56,3421392,3421392
1/13/15,3.33,-0.116407,1.1427,294.74,301.5,13-Jan-15,293.23,297.48,AMZN,294.74,301.5,293.23,297.48,4136442,4136442
1/14/15,-1.47,-0.120814,-0.4987,293.27,295.91,14-Jan-15,286.5,291.93,AMZN,293.27,295.91,286.5,291.93,5538666,5538666
1/15/15,-6.32,-0.139761,-2.155,286.95,296,15-Jan-15,286.82,294,AMZN,286.95,296,286.82,294,4419196,4419196
1/16/15,3.79,-0.128399,1.3208,290.74,290.79,16-Jan-15,285.25,286.28,AMZN,290.74,290.79,285.25,286.28,3478176,3478176
1/20/15,-1.3,-0.132296,-0.4471,289.44,293.36,20-Jan-15,286.39,292.59,AMZN,289.44,293.36,286.39,292.59,3075081,3075081
1/21/15,7.81,-0.108883,2.6983,297.25,306,21-Jan-15,287.26,289.64,AMZN,297.25,306,287.26,289.64,10065076,10065076
1/22/15,13.07,-0.069701,4.397,310.32,312.25,22-Jan-15,300,300,AMZN,310.32,312.25,300,300,5362640,5362640
1/23/15,2.07,-0.063495,0.6671,312.39,316.93,23-Jan-15,307.72,308.08,AMZN,312.39,316.93,307.72,308.08,4496419,4496419
1/26/15,-2.73,-0.071679,-0.8739,309.66,313,26-Jan-15,307.52,311.82,AMZN,309.66,313,307.52,311.82,3169665,3169665
1/27/15,-2.91,-0.080403,-0.9397,306.75,310.24,27-Jan-15,302.63,306.3,AMZN,306.75,310.24,302.63,306.3,2920315,2920315
1/28/15,-2.84,-0.088917,-0.9258,303.91,311.51,28-Jan-15,303.8,309.81,AMZN,303.91,311.51,303.8,309.81,3063774,3063774
1/29/15,7.87,-0.065324,2.5896,311.78,312.8,29-Jan-15,299.33,304.73,AMZN,311.78,312.8,299.33,304.73,8656567,8656567
1/30/15,42.75,0.062835,13.7116,354.53,359.5,30-Jan-15,340.74,346.32,AMZN,354.53,359.5,340.74,346.32,23856060,23856060
2/2/15,9.94,0.092634,2.8037,364.47,365,2-Feb-15,350.01,350.05,AMZN,364.47,365,350.01,350.05,10231914,10231914
2/3/15,-0.92,0.089876,-0.2524,363.55,367.82,3-Feb-15,360.21,360.29,AMZN,363.55,367.82,360.21,360.29,6212565,6212565
2/4/15,1.2,0.093474,0.3301,364.75,367.5,4-Feb-15,358.23,358.38,AMZN,364.75,367.5,358.23,358.38,4169927,4169927
2/5/15,9.14,0.120874,2.5058,373.89,378.8,5-Feb-15,365.9,366,AMZN,373.89,378.8,365.9,366,7247605,7247605
2/6/15,0.39,0.122043,0.1043,374.28,375.99,6-Feb-15,371.01,374.87,AMZN,374.28,375.99,371.01,374.87,3892382,3892382
2/9/15,-3.72,0.110891,-0.9939,370.56,374.41,9-Feb-15,367.2,371,AMZN,370.56,374.41,367.2,371,2724630,2724630
2/10/15,2.44,0.118191,0.6571,373,374.3,10-Feb-15,368.51,371.19,AMZN,373,374.3,368.51,371.19,2287232,2287232
2/11/15,2.15,0.124622,0.5751,375.14,377.1,11-Feb-15,371.1,371.23,AMZN,375.14,377.1,371.1,371.23,2786523,2786523
2/12/15,2.03,0.130707,0.5411,377.17,378.51,12-Feb-15,373.15,375.1,AMZN,377.17,378.51,373.15,375.1,2791050,2791050
2/13/15,4.66,0.144677,1.2355,381.83,383,13-Feb-15,377.01,378.41,AMZN,381.83,383,377.01,378.41,3475069,3475069
2/17/15,-6.4,0.125491,-1.6761,375.43,379.99,17-Feb-15,372.67,377.72,AMZN,375.43,379.99,372.67,377.72,3673208,3673208
2/18/15,-2.06,0.119315,-0.5487,373.37,376.74,18-Feb-15,372.85,373.78,AMZN,373.37,376.74,372.85,373.78,2650610,2650610
2/19/15,5.63,0.136178,1.5065,379,381.88,19-Feb-15,373.43,373.49,AMZN,379,381.88,373.43,373.49,2953752,2953752
2/20/15,4.67,0.150163,1.2309,383.66,383.7,20-Feb-15,375.84,378.62,AMZN,383.66,383.7,375.84,378.62,3258023,3258023
2/23/15,-3.52,0.139611,-0.9175,380.14,384.54,23-Feb-15,378,383.44,AMZN,380.14,384.54,378,383.44,2176989,2176989
2/24/15,-1.55,0.134964,-0.4077,378.59,380.48,24-Feb-15,376.16,378.65,AMZN,378.59,380.48,376.16,378.65,1921850,1921850
2/25/15,6.78,0.15529,1.7909,385.37,387.85,25-Feb-15,376.54,377.27,AMZN,385.37,387.85,376.54,377.27,3174495,3174495
2/26/15,-0.57,0.153581,-0.1479,384.8,389.37,26-Feb-15,383.28,384.07,AMZN,384.8,389.37,383.28,384.07,2687107,2687107
2/27/15,-4.64,0.139671,-1.2058,380.16,385.99,27-Feb-15,379.79,384,AMZN,380.16,385.99,379.79,384,2532309,2532309
3/2/15,5.5,0.156144,1.4454,385.66,385.9,2-Mar-15,379.48,380.85,AMZN,385.66,385.9,379.48,380.85,2139205,2139205
3/3/15,-1.04,0.153011,-0.271,384.61,386.1,3-Mar-15,381.6,383.95,AMZN,384.61,386.1,381.6,383.95,1946498,1946498
3/4/15,-1.89,0.147345,-0.4914,382.72,387.9,4-Mar-15,382.19,385.71,AMZN,382.72,387.9,382.19,385.71,2259141,2259141
3/5/15,5.11,0.162665,1.3352,387.83,388.42,5-Mar-15,383.89,385.61,AMZN,387.83,388.42,383.89,385.61,2693518,2693518
3/6/15,-7.74,0.139461,-1.9957,380.09,387,6-Mar-15,378.88,385.52,AMZN,380.09,387,378.88,385.52,2627042,2627042
3/9/15,-1.53,0.134874,-0.4025,378.56,379.33,9-Mar-15,375.28,378.4,AMZN,378.56,379.33,375.28,378.4,2311390,2311390
3/10/15,-9.05,0.107744,-2.3906,369.51,377.77,10-Mar-15,369.18,377.45,AMZN,369.51,377.77,369.18,377.45,3120972,3120972
3/11/15,-3.14,0.09833,-0.8498,366.37,373.35,11-Mar-15,366.26,370.61,AMZN,366.37,373.35,366.26,370.61,2495097,2495097
3/12/15,7.87,0.121923,2.1481,374.24,375.5,12-Mar-15,367.52,368.82,AMZN,374.24,375.5,367.52,368.82,2810001,2810001
3/13/15,-3.66,0.110951,-0.978,370.58,373.99,13-Mar-15,366.68,371.52,AMZN,370.58,373.99,366.68,371.52,2611658,2611658
3/16/15,2.77,0.119255,0.7475,373.35,373.94,16-Mar-15,366.72,370.38,AMZN,373.35,373.94,366.72,370.38,2354059,2354059
3/17/15,-1.43,0.114968,-0.383,371.92,374.5,17-Mar-15,369.64,371.11,AMZN,371.92,374.5,369.64,371.11,2036961,2036961
3/18/15,3.22,0.124607,0.8644,375.14,375.99,18-Mar-15,366.7,369.97,AMZN,375.14,375.99,366.7,369.97,2654135,2654135
3/19/15,-1.89,0.118926,-0.5052,373.24,377.11,19-Mar-15,372.19,373.87,AMZN,373.24,377.11,372.19,373.87,1915671,1915671
3/20/15,5.25,0.134664,1.4066,378.49,379.37,20-Mar-15,375.92,376.29,AMZN,378.49,379.37,375.92,376.29,3763553,3763553
3/23/15,-3.38,0.124532,-0.893,375.11,381.77,23-Mar-15,374.94,378.07,AMZN,375.11,381.77,374.94,378.07,2239343,2239343
3/24/15,-1.02,0.121474,-0.2719,374.09,375.24,24-Mar-15,372.27,373.99,AMZN,374.09,375.24,372.27,373.99,2228214,2228214
3/25/15,-3.13,0.11209,-0.8367,370.96,380.5,25-Mar-15,370.29,375.17,AMZN,370.96,380.5,370.29,375.17,3429497,3429497
3/26/15,-3.61,0.101268,-0.9732,367.35,371.4,26-Mar-15,365.65,369.59,AMZN,367.35,371.4,365.65,369.59,2929962,2929962
3/27/15,3.21,0.110891,0.8738,370.56,373.17,27-Mar-15,366.57,367.11,AMZN,370.56,373.17,366.57,367.11,2609774,2609774
3/30/15,4.03,0.122973,1.0875,374.59,376.12,30-Mar-15,371.55,371.87,AMZN,374.59,376.12,371.55,371.87,1820933,1820933
3/31/15,-2.49,0.115508,-0.6647,372.1,377.7,31-Mar-15,371.51,373.24,AMZN,372.1,377.7,371.51,373.24,2506122,2506122
4/1/15,-1.84,0.109977,-0.4958,370.26,373.16,1-Apr-15,368.34,372.1,AMZN,370.26,373.16,368.34,372.1,2458095,2458095
4/2/15,2,0.115958,0.5388,372.25,373.28,2-Apr-15,369,370.5,AMZN,372.25,373.28,369,370.5,1875279,1875279
4/6/15,4.79,0.130317,1.2868,377.04,380.2,6-Apr-15,369.36,370.1,AMZN,377.04,380.2,369.36,370.1,3050709,3050709
4/7/15,-2.63,0.122433,-0.6975,374.41,379.31,7-Apr-15,374.03,376.15,AMZN,374.41,379.31,374.03,376.15,1954902,1954902
4/8/15,6.79,0.142789,1.8135,381.2,381.58,8-Apr-15,374.65,374.66,AMZN,381.2,381.58,374.65,374.66,2636434,2636434
4/9/15,2.34,0.149804,0.6139,383.54,384.42,9-Apr-15,378.8,380.66,AMZN,383.54,384.42,378.8,380.66,2392328,2392328
4/10/15,-0.89,0.147136,-0.232,382.65,387.12,10-Apr-15,381.32,384.31,AMZN,382.65,387.12,381.32,384.31,2573519,2573519
4/13/15,-0.29,0.146266,-0.0758,382.36,385.28,13-Apr-15,380.14,383.53,AMZN,382.36,385.28,380.14,383.53,1894453,1894453
4/14/15,2.75,0.15451,0.7192,385.11,387.81,14-Apr-15,381.21,383.51,AMZN,385.11,387.81,381.21,383.51,2583575,2583575
4/15/15,-1.66,0.149534,-0.431,383.45,385.78,15-Apr-15,381.64,384.65,AMZN,383.45,385.78,381.64,384.65,1933229,1933229
4/16/15,2.59,0.157298,0.6754,386.04,387.45,16-Apr-15,383.55,383.69,AMZN,386.04,387.45,383.55,383.69,2080418,2080418
4/17/15,-10.48,0.125881,-2.7147,375.56,383.56,17-Apr-15,374.4,382.63,AMZN,375.56,383.56,374.4,382.63,3839664,3839664
4/20/15,13.95,0.167701,3.7145,389.51,391.94,20-Apr-15,377,378.55,AMZN,389.51,391.94,377,378.55,5016148,5016148
4/21/15,1.67,0.172707,0.4287,391.18,394.6,21-Apr-15,386.8,391.31,AMZN,391.18,394.6,386.8,391.31,4643524,4643524
4/22/15,-1.38,0.16857,-0.3528,389.8,394.28,22-Apr-15,388,391.91,AMZN,389.8,394.28,388,391.91,3474724,3474724
4/23/15,0.19,0.16914,0.0487,389.99,391.88,23-Apr-15,386.15,390.21,AMZN,389.99,391.88,386.15,390.21,7979985,7979985
4/24/15,55.11,0.334353,14.1311,445.1,452.65,24-Apr-15,439,439,AMZN,445.1,452.65,439,439,17176904,17176904
4/27/15,-6.54,0.314747,-1.4693,438.56,446.99,27-Apr-15,437.41,443.86,AMZN,438.56,446.99,437.41,443.86,5430949,5430949
4/28/15,-9.25,0.287016,-2.1092,429.31,439,28-Apr-15,428.04,438.51,AMZN,429.31,439,428.04,438.51,4140483,4140483
4/29/15,0.06,0.287196,0.014,429.37,434.24,29-Apr-15,426.03,426.75,AMZN,429.37,434.24,426.03,426.75,3621688,3621688
4/30/15,-7.59,0.264442,-1.7677,421.78,431.75,30-Apr-15,419.24,427.11,AMZN,421.78,431.75,419.24,427.11,3647877,3647877
5/1/15,1.09,0.26771,0.2584,422.87,425.64,1-May-15,416,423.82,AMZN,422.87,425.64,416,423.82,3565824,3565824
5/4/15,0.17,0.26822,0.0402,423.04,429.77,4-May-15,422.42,424.8,AMZN,423.04,429.77,422.42,424.8,2270448,2270448
5/5/15,-1.85,0.262674,-0.4373,421.19,427.51,5-May-15,421.02,422.85,AMZN,421.19,427.51,421.02,422.85,2856386,2856386
5/6/15,-2.09,0.256408,-0.4962,419.1,422.72,6-May-15,414.55,421.43,AMZN,419.1,422.72,414.55,421.43,2552474,2552474
5/7/15,7.78,0.279731,1.8564,426.88,428.5,7-May-15,422.85,424.15,AMZN,426.88,428.5,422.85,424.15,2766132,2766132
5/8/15,6.81,0.300147,1.5953,433.69,435.2,8-May-15,430.17,430.75,AMZN,433.69,435.2,430.17,430.75,2908838,2908838
5/11/15,-0.84,0.297629,-0.1937,432.85,439,11-May-15,431.37,432.51,AMZN,432.85,439,431.37,432.51,2393737,2393737
5/12/15,-1.83,0.292143,-0.4228,431.02,433.25,12-May-15,426.71,431.08,AMZN,431.02,433.25,426.71,431.08,1947822,1947822
5/13/15,-4.15,0.279701,-0.9628,426.87,433.53,13-May-15,425.8,429.98,AMZN,426.87,433.53,425.8,429.98,1996328,1996328
5/14/15,5.41,0.29592,1.2674,432.28,433,14-May-15,427.01,429.45,AMZN,432.28,433,427.01,429.45,1888477,1888477
5/15/15,-6.28,0.277093,-1.4528,426,430.4,15-May-15,424.3,428,AMZN,426,430.4,424.3,428,4240306,4240306
5/18/15,-0.76,0.274815,-0.1784,425.24,427.27,18-May-15,421.46,426,AMZN,425.24,427.27,421.46,426,2390229,2390229
5/19/15,-3.53,0.264232,-0.8301,421.71,428.24,19-May-15,420.63,424.87,AMZN,421.71,428.24,420.63,424.87,2465240,2465240
5/20/15,2.15,0.270678,0.5098,423.86,427.1,20-May-15,418.36,420.6,AMZN,423.86,427.1,418.36,420.6,2196159,2196159
5/21/15,7.77,0.293971,1.8332,431.63,436.9,21-May-15,428,428,AMZN,431.63,436.9,428,428,4121401,4121401
5/22/15,-4,0.28198,-0.9267,427.63,432.44,22-May-15,427.61,431.55,AMZN,427.63,432.44,427.61,431.55,2020629,2020629
5/26/15,-2.16,0.275504,-0.5051,425.47,427,26-May-15,422,426.2,AMZN,425.47,427,422,426.2,2244185,2244185
5/27/15,5.95,0.293342,1.3985,431.42,431.85,27-May-15,425.01,427.45,AMZN,431.42,431.85,425.01,427.45,2231088,2231088
5/28/15,-4.85,0.278802,-1.1242,426.57,431.35,28-May-15,425.47,429.71,AMZN,426.57,431.35,425.47,429.71,1912436,1912436
5/29/15,2.66,0.286776,0.6236,429.23,432.5,29-May-15,427.23,427.23,AMZN,429.23,432.5,427.23,427.23,3016060,3016060
6/1/15,1.69,0.291843,0.3937,430.92,433.16,1-Jun-15,426.2,430.4,AMZN,430.92,433.16,426.2,430.4,2253264,2253264
6/2/15,0.07,0.292053,0.0162,430.99,433.23,2-Jun-15,426.25,430.07,AMZN,430.99,433.23,426.25,430.07,1669845,1669845
6/3/15,5.6,0.308841,1.2993,436.59,438.39,3-Jun-15,432.75,434.4,AMZN,436.59,438.39,432.75,434.4,2727914,2727914
6/4/15,-5.81,0.291423,-1.3308,430.78,436.76,4-Jun-15,429.26,434.4,AMZN,430.78,436.76,429.26,434.4,2510761,2510761
6/5/15,-3.83,0.279941,-0.8891,426.95,430.8,5-Jun-15,426.5,429.66,AMZN,426.95,430.8,426.5,429.66,1907855,1907855
6/8/15,-3.45,0.269599,-0.8081,423.5,426.8,8-Jun-15,421.43,425.62,AMZN,423.5,426.8,421.43,425.62,2172525,2172525
6/9/15,1.98,0.275534,0.4675,425.48,427.49,9-Jun-15,419.14,422.96,AMZN,425.48,427.49,419.14,422.96,2288663,2288663
6/10/15,5.29,0.291393,1.2433,430.77,432.2,10-Jun-15,425.66,426.46,AMZN,430.77,432.2,425.66,426.46,2172333,2172333
6/11/15,2.2,0.297988,0.5107,432.97,438.89,11-Jun-15,431.47,432.29,AMZN,432.97,438.89,431.47,432.29,2922459,2922459
6/12/15,-3.05,0.288845,-0.7044,429.92,432.36,12-Jun-15,428.26,431.25,AMZN,429.92,432.36,428.26,431.25,2054385,2054385
6/15/15,-6.25,0.270108,-1.4538,423.67,428.05,15-Jun-15,422.64,427.66,AMZN,423.67,428.05,422.64,427.66,2050987,2050987
6/16/15,3.59,0.280871,0.8474,427.26,427.97,16-Jun-15,422.67,424.15,AMZN,427.26,427.97,422.67,424.15,2297469,2297469
6/17/15,0.55,0.282519,0.1287,427.81,431.35,17-Jun-15,424.75,428.36,AMZN,427.81,431.35,424.75,428.36,2185869,2185869
6/18/15,11.58,0.317235,2.7068,439.39,439.73,18-Jun-15,429.41,430.3,AMZN,439.39,439.73,429.41,430.3,3378360,3378360
6/19/15,-4.47,0.303834,-1.0173,434.92,444.99,19-Jun-15,433.24,440.26,AMZN,434.92,444.99,433.24,440.26,4495087,4495087
6/22/15,1.37,0.307941,0.315,436.29,439.24,22-Jun-15,434.18,437,AMZN,436.29,439.24,434.18,437,1823572,1823572
6/23/15,9.7,0.337021,2.2233,445.99,447.04,23-Jun-15,433.69,435.59,AMZN,445.99,447.04,433.69,435.59,3245049,3245049
6/24/15,-5.15,0.321582,-1.1547,440.84,446.47,24-Jun-15,440.23,444.97,AMZN,440.84,446.47,440.23,444.97,2620827,2620827
6/25/15,-0.74,0.319363,-0.1679,440.1,443.47,25-Jun-15,436.39,438.07,AMZN,440.1,443.47,436.39,438.07,2237458,2237458
6/26/15,-2,0.313368,-0.4544,438.1,443.49,26-Jun-15,435.06,441.76,AMZN,438.1,443.49,435.06,441.76,2624479,2624479
6/29/15,-8.24,0.288665,-1.8808,429.86,437,29-Jun-15,429,434.98,AMZN,429.86,437,429,434.98,2753193,2753193
6/30/15,4.23,0.301346,0.984,434.09,435.57,30-Jun-15,430.46,434.2,AMZN,434.09,435.57,430.46,434.2,2596873,2596873
7/1/15,3.3,0.311239,0.7602,437.39,440,1-Jul-15,435.58,439.35,AMZN,437.39,440,435.58,439.35,1987076,1987076
7/2/15,0.32,0.312198,0.0732,437.71,438.2,2-Jul-15,433.48,437,AMZN,437.71,438.2,433.48,437,1343397,1343397
7/6/15,-1.67,0.307192,-0.3815,436.04,439.73,6-Jul-15,433.52,435.23,AMZN,436.04,439.73,433.52,435.23,1903161,1903161
7/7/15,0.68,0.30923,0.1559,436.72,437.73,7-Jul-15,425.57,435.68,AMZN,436.72,437.73,425.57,435.68,3454248,3454248
7/8/15,-7.02,0.288185,-1.6074,429.7,435.99,8-Jul-15,428.83,434.35,AMZN,429.7,435.99,428.83,434.35,2383130,2383130
7/9/15,4.69,0.302245,1.0915,434.39,438.72,9-Jul-15,434.15,434.9,AMZN,434.39,438.72,434.15,434.9,2271395,2271395
7/10/15,9.12,0.329586,2.0995,443.51,444.72,10-Jul-15,439,440.49,AMZN,443.51,444.72,439,440.49,2400981,2400981
7/13/15,12.06,0.36574,2.7192,455.57,457.87,13-Jul-15,447.54,448.29,AMZN,455.57,457.87,447.54,448.29,3956802,3956802
7/14/15,10,0.395719,2.1951,465.57,469.6,14-Jul-15,458.16,462.32,AMZN,465.57,469.6,458.16,462.32,4736215,4736215
7/15/15,-4.38,0.382588,-0.9408,461.19,464.7,15-Jul-15,460.2,463.04,AMZN,461.19,464.7,460.2,463.04,2987399,2987399
7/16/15,14.29,0.425428,3.0985,475.48,475.88,16-Jul-15,464.8,465.5,AMZN,475.48,475.88,464.8,465.5,4095581,4095581
7/17/15,7.53,0.448002,1.5837,483.01,485.42,17-Jul-15,477.25,477.7,AMZN,483.01,485.42,477.25,477.7,4932176,4932176
7/20/15,5.09,0.463261,1.0538,488.1,493.2,20-Jul-15,485.4,492.57,AMZN,488.1,493.2,485.4,492.57,4752491,4752491
7/21/15,-0.1,0.462961,-0.0205,488,488.88,21-Jul-15,482.55,487.9,AMZN,488,488.88,482.55,487.9,3181831,3181831
7/22/15,0.27,0.463771,0.0553,488.27,492.5,22-Jul-15,484.9,485.99,AMZN,488.27,492.5,484.9,485.99,3114898,3114898
7/23/15,-6.09,0.445514,-1.2473,482.18,491.66,23-Jul-15,475.7,491.66,AMZN,482.18,491.66,475.7,491.66,9374431,9374431
7/24/15,47.24,0.587133,9.7972,529.42,580.57,24-Jul-15,529.35,578.99,AMZN,529.42,580.57,529.35,578.99,21909381,21909381
7/27/15,1.99,0.593099,0.3759,531.41,544.95,27-Jul-15,526.6,527.75,AMZN,531.41,544.95,526.6,527.75,7490960,7490960
7/28/15,-5.38,0.57697,-1.0124,526.03,536.39,28-Jul-15,523.12,536,AMZN,526.03,536.39,523.12,536,5273092,5273092
7/29/15,2.97,0.585874,0.5646,529,532.97,29-Jul-15,525.02,530.92,AMZN,529,532.97,525.02,530.92,3752634,3752634
7/30/15,7.76,0.609138,1.4669,536.76,539.2,30-Jul-15,524.29,527.65,AMZN,536.76,539.2,524.29,527.65,3743065,3743065
7/31/15,-0.61,0.607309,-0.1136,536.15,542.84,31-Jul-15,534.52,539.09,AMZN,536.15,542.84,534.52,539.09,3025598,3025598
8/3/15,-1.12,0.603951,-0.2089,535.03,540.44,3-Aug-15,529.36,537.45,AMZN,535.03,540.44,529.36,537.45,3014236,3014236
8/4/15,-3.13,0.594568,-0.585,531.9,536.95,4-Aug-15,529.16,529.69,AMZN,531.9,536.95,529.16,529.69,2934590,2934590
8/5/15,5.11,0.609887,0.9607,537.01,539.14,5-Aug-15,534.12,538.8,AMZN,537.01,539.14,534.12,538.8,2889350,2889350
8/6/15,-7.55,0.587253,-1.4059,529.46,542.74,6-Aug-15,527.52,539.3,AMZN,529.46,542.74,527.52,539.3,3820453,3820453
8/7/15,-6.84,0.566748,-1.2919,522.62,529.46,7-Aug-15,518.21,529.16,AMZN,522.62,529.46,518.21,529.16,3969215,3969215
8/10/15,1.38,0.570885,0.2641,524,532.28,10-Aug-15,523,528.52,AMZN,524,532.28,523,528.52,2615926,2615926
8/11/15,3.46,0.581257,0.6603,527.46,528.98,11-Aug-15,522,523.65,AMZN,527.46,528.98,522,523.65,2676600,2676600
8/12/15,-1.55,0.576611,-0.2939,525.91,527.5,12-Aug-15,513.06,523.75,AMZN,525.91,527.5,513.06,523.75,4014684,4014684
8/13/15,3.75,0.587853,0.713,529.66,534.66,13-Aug-15,525.48,527.37,AMZN,529.66,534.66,525.48,527.37,2895238,2895238
8/14/15,1.86,0.593429,0.3512,531.52,534.11,14-Aug-15,528.25,528.25,AMZN,531.52,534.11,528.25,528.25,1994799,1994799
8/17/15,3.7,0.604521,0.6961,535.22,538.74,17-Aug-15,527.12,531.29,AMZN,535.22,538.74,527.12,531.29,2581680,2581680
8/18/15,-0.2,0.603921,-0.0374,535.02,539.49,18-Aug-15,533,535.04,AMZN,535.02,539.49,533,535.04,2071342,2071342
8/19/15,-2.1,0.597626,-0.3925,532.92,537.25,19-Aug-15,529,533.74,AMZN,532.92,537.25,529,533.74,2324040,2324040
8/20/15,-17.14,0.546242,-3.2162,515.78,533.25,20-Aug-15,515.77,530.39,AMZN,515.78,533.25,515.77,530.39,4407990,4407990
8/21/15,-21.31,0.482358,-4.1316,494.47,512.33,21-Aug-15,494.47,507.36,AMZN,494.47,512.33,494.47,507.36,6706466,6706466
8/24/15,-31.1,0.389124,-6.2896,463.37,489.76,24-Aug-15,451,463.58,AMZN,463.37,489.76,451,463.58,10097601,10097601
8/25/15,3,0.398117,0.6474,466.37,489.44,25-Aug-15,466.25,487.49,AMZN,466.37,489.44,466.25,487.49,5679329,5679329
8/26/15,34.4,0.501244,7.3761,500.77,503.72,26-Aug-15,478.76,484.02,AMZN,500.77,503.72,478.76,484.02,6358639,6358639
8/27/15,17.6,0.554007,3.5146,518.37,522.69,27-Aug-15,507.26,513.71,AMZN,518.37,522.69,507.26,513.71,6114506,6114506
8/28/15,-0.36,0.552927,-0.0694,518.01,521.5,28-Aug-15,513.04,517.5,AMZN,518.01,521.5,513.04,517.5,2746708,2746708
