date,change,changeOverTime,changePercent,close,high,label,low,open,symbol,uClose,uHigh,uLow,uOpen,uVolume,volume
12/16/14,-1.48,-0.102983,-1.3675,106.75,110.16,16-Dec-14,106.26,106.37,AAPL,106.75,110.16,106.26,106.37,60790733,60790733
12/17/14,2.67,-0.080588,2.4966,109.41,109.84,17-Dec-14,106.82,107.12,AAPL,109.41,109.84,106.82,107.12,53411773,53411773
12/18/14,3.24,-0.053361,2.9613,112.65,112.65,18-Dec-14,110.66,111.87,AAPL,112.65,112.65,110.66,111.87,59006218,59006218
12/19/14,-0.87,-0.060672,-0.7723,111.78,113.24,19-Dec-14,111.66,112.26,AAPL,111.78,113.24,111.66,112.26,88429770,88429770
12/22/14,1.16,-0.050924,1.0378,112.94,113.49,22-Dec-14,111.97,112.16,AAPL,112.94,113.49,111.97,112.16,45167549,45167549
12/23/14,-0.4,-0.054286,-0.3542,112.54,113.33,23-Dec-14,112.46,113.23,AAPL,112.54,113.33,112.46,113.23,26028419,26028419
12/24/14,-0.53,-0.058739,-0.4709,112.01,112.71,24-Dec-14,112.01,112.58,AAPL,112.01,112.71,112.01,112.58,14479611,14479611
12/26/14,1.98,-0.042101,1.7677,113.99,114.52,26-Dec-14,112.01,112.1,AAPL,113.99,114.52,112.01,112.1,33720951,33720951
12/29/14,-0.08,-0.042773,-0.0702,113.91,114.77,29-Dec-14,113.7,113.79,AAPL,113.91,114.77,113.7,113.79,27598920,27598920
12/30/14,-1.39,-0.054454,-1.2203,112.52,113.92,30-Dec-14,112.11,113.64,AAPL,112.52,113.92,112.11,113.64,29881477,29881477
12/31/14,-2.14,-0.072437,-1.9019,110.38,113.13,31-Dec-14,110.21,112.82,AAPL,110.38,113.13,110.21,112.82,41403351,41403351
1/2/15,-1.05,-0.081261,-0.9513,109.33,111.44,2-Jan-15,107.35,111.39,AAPL,109.33,111.44,107.35,111.39,53204626,53204626
1/5/15,-3.08,-0.107143,-2.8172,106.25,108.65,5-Jan-15,105.41,108.29,AAPL,106.25,108.65,105.41,108.29,64285491,64285491
1/6/15,0.01,-0.107059,0.0094,106.26,107.43,6-Jan-15,104.63,106.54,AAPL,106.26,107.43,104.63,106.54,65797116,65797116
1/7/15,1.49,-0.094538,1.4022,107.75,108.2,7-Jan-15,106.7,107.2,AAPL,107.75,108.2,106.7,107.2,40105934,40105934
1/8/15,4.14,-0.059748,3.8422,111.89,112.15,8-Jan-15,108.7,109.23,AAPL,111.89,112.15,108.7,109.23,59364547,59364547
1/9/15,0.12,-0.058739,0.1072,112.01,113.25,9-Jan-15,110.21,112.67,AAPL,112.01,113.25,110.21,112.67,53699527,53699527
1/12/15,-2.76,-0.081933,-2.4641,109.25,112.63,12-Jan-15,108.8,112.6,AAPL,109.25,112.63,108.8,112.6,49650790,49650790
1/13/15,0.97,-0.073782,0.8879,110.22,112.8,13-Jan-15,108.91,111.43,AAPL,110.22,112.8,108.91,111.43,67091928,67091928
1/14/15,-0.42,-0.077311,-0.3811,109.8,110.49,14-Jan-15,108.5,109.04,AAPL,109.8,110.49,108.5,109.04,48956588,48956588
1/15/15,-2.98,-0.102353,-2.714,106.82,110.06,15-Jan-15,106.66,110,AAPL,106.82,110.06,106.66,110,60013996,60013996
1/16/15,-0.83,-0.109328,-0.777,105.99,107.58,16-Jan-15,105.2,107.03,AAPL,105.99,107.58,105.2,107.03,78513345,78513345
1/20/15,2.73,-0.086387,2.5757,108.72,108.97,20-Jan-15,106.5,107.84,AAPL,108.72,108.97,106.5,107.84,49899907,49899907
1/21/15,0.83,-0.079412,0.7634,109.55,111.06,21-Jan-15,108.27,108.95,AAPL,109.55,111.06,108.27,108.95,48575897,48575897
1/22/15,2.85,-0.055462,2.6016,112.4,112.47,22-Jan-15,109.72,110.26,AAPL,112.4,112.47,109.72,110.26,53796409,53796409
1/23/15,0.58,-0.050588,0.516,112.98,113.75,23-Jan-15,111.53,112.3,AAPL,112.98,113.75,111.53,112.3,46464828,46464828
1/26/15,0.12,-0.04958,0.1062,113.1,114.36,26-Jan-15,112.8,113.74,AAPL,113.1,114.36,112.8,113.74,55614979,55614979
1/27/15,-3.96,-0.082857,-3.5013,109.14,112.48,27-Jan-15,109.03,112.42,AAPL,109.14,112.48,109.03,112.42,95568749,95568749
1/28/15,6.17,-0.031008,5.6533,115.31,118.12,28-Jan-15,115.31,117.63,AAPL,115.31,118.12,115.31,117.63,146477063,146477063
1/29/15,3.59,-0.00084,3.1133,118.9,119.19,29-Jan-15,115.56,116.32,AAPL,118.9,119.19,115.56,116.32,84436432,84436432
1/30/15,-1.74,-0.015462,-1.4634,117.16,120,30-Jan-15,116.85,118.4,AAPL,117.16,120,116.85,118.4,83745461,83745461
2/2/15,1.47,-0.003109,1.2547,118.63,119.17,2-Feb-15,116.08,118.05,AAPL,118.63,119.17,116.08,118.05,62739100,62739100
2/3/15,0.02,-0.002941,0.0169,118.65,119.09,3-Feb-15,117.61,118.5,AAPL,118.65,119.09,117.61,118.5,51915749,51915749
2/4/15,0.91,0.004706,0.767,119.56,120.51,4-Feb-15,118.31,118.5,AAPL,119.56,120.51,118.31,118.5,70149743,70149743
2/5/15,0.38,0.007899,0.3178,119.94,120.23,5-Feb-15,119.25,120.02,AAPL,119.94,120.23,119.25,120.02,42246245,42246245
2/6/15,-1.01,-0.000588,-0.8421,118.93,120.25,6-Feb-15,118.45,120.02,AAPL,118.93,120.25,118.45,120.02,43706567,43706567
2/9/15,0.79,0.00605,0.6643,119.72,119.84,9-Feb-15,118.43,118.55,AAPL,119.72,119.84,118.43,118.55,38889797,38889797
2/10/15,2.3,0.025378,1.9211,122.02,122.15,10-Feb-15,120.16,120.17,AAPL,122.02,122.15,120.16,120.17,62008506,62008506
2/11/15,2.86,0.049412,2.3439,124.88,124.92,11-Feb-15,122.5,122.77,AAPL,124.88,124.92,122.5,122.77,73561797,73561797
2/12/15,1.58,0.062689,1.2652,126.46,127.48,12-Feb-15,125.57,126.06,AAPL,126.46,127.48,125.57,126.06,74474466,74474466
2/13/15,0.62,0.067899,0.4903,127.08,127.28,13-Feb-15,125.65,127.28,AAPL,127.08,127.28,125.65,127.28,54272219,54272219
2/17/15,0.75,0.074202,0.5902,127.83,128.88,17-Feb-15,126.92,127.49,AAPL,127.83,128.88,126.92,127.49,63152405,63152405
2/18/15,0.885,0.081639,0.6923,128.72,128.78,18-Feb-15,127.45,127.63,AAPL,128.72,128.78,127.45,127.63,44891737,44891737
2/19/15,-0.265,0.079412,-0.2059,128.45,129.03,19-Feb-15,128.33,128.48,AAPL,128.45,129.03,128.33,128.48,37362381,37362381
2/20/15,1.05,0.088193,0.8135,129.5,129.5,20-Feb-15,128.05,128.62,AAPL,129.5,129.5,128.05,128.62,48948419,48948419
2/23/15,3.51,0.117647,2.7067,133,133,23-Feb-15,129.66,130.02,AAPL,133,133,129.66,130.02,70974110,70974110
2/24/15,-0.83,0.110672,-0.6241,132.17,133.6,24-Feb-15,131.17,132.94,AAPL,132.17,133.6,131.17,132.94,69228130,69228130
2/25/15,-3.38,0.082269,-2.5573,128.79,131.6,25-Feb-15,128.15,131.56,AAPL,128.79,131.6,128.15,131.56,74711746,74711746
2/26/15,1.63,0.095924,1.2617,130.42,130.87,26-Feb-15,126.61,128.79,AAPL,130.42,130.87,126.61,128.79,91287529,91287529
2/27/15,-1.95,0.079496,-1.4991,128.46,130.57,27-Feb-15,128.24,130,AAPL,128.46,130.57,128.24,130,62014847,62014847
3/2/15,0.63,0.08479,0.4904,129.09,130.28,2-Mar-15,128.3,129.25,AAPL,129.09,130.28,128.3,129.25,48096663,48096663
3/3/15,0.27,0.087059,0.2092,129.36,129.52,3-Mar-15,128.09,128.96,AAPL,129.36,129.52,128.09,128.96,37816283,37816283
3/4/15,-0.82,0.080168,-0.6339,128.54,129.56,4-Mar-15,128.32,129.1,AAPL,128.54,129.56,128.32,129.1,31666340,31666340
3/5/15,-2.13,0.062269,-1.6571,126.41,128.75,5-Mar-15,125.76,128.58,AAPL,126.41,128.75,125.76,128.58,56517146,56517146
3/6/15,0.19,0.063866,0.1503,126.6,129.37,6-Mar-15,126.26,128.4,AAPL,126.6,129.37,126.26,128.4,72842060,72842060
3/9/15,0.54,0.068403,0.4265,127.14,129.57,9-Mar-15,125.06,127.96,AAPL,127.14,129.57,125.06,127.96,88528487,88528487
3/10/15,-2.63,0.046303,-2.0686,124.51,127.22,10-Mar-15,123.8,126.41,AAPL,124.51,127.22,123.8,126.41,68856582,68856582
3/11/15,-2.27,0.027227,-1.8231,122.24,124.77,11-Mar-15,122.11,124.75,AAPL,122.24,124.77,122.11,124.75,68938974,68938974
3/12/15,2.21,0.045798,1.8079,124.45,124.9,12-Mar-15,121.63,122.31,AAPL,124.45,124.9,121.63,122.31,48362719,48362719
3/13/15,-0.86,0.038571,-0.691,123.59,125.4,13-Mar-15,122.58,124.4,AAPL,123.59,125.4,122.58,124.4,51827283,51827283
3/16/15,1.36,0.05,1.1004,124.95,124.95,16-Mar-15,122.87,123.88,AAPL,124.95,124.95,122.87,123.88,35874300,35874300
3/17/15,2.09,0.067563,1.6727,127.04,127.32,17-Mar-15,125.65,125.9,AAPL,127.04,127.32,125.65,125.9,51023104,51023104
3/18/15,1.43,0.07958,1.1256,128.47,129.16,18-Mar-15,126.37,127,AAPL,128.47,129.16,126.37,127,65270945,65270945
3/19/15,-0.975,0.071387,-0.7589,127.5,129.25,19-Mar-15,127.4,128.75,AAPL,127.5,129.25,127.4,128.75,45809490,45809490
3/20/15,-1.59,0.057983,-1.251,125.9,128.4,20-Mar-15,125.16,128.25,AAPL,125.9,128.4,125.16,128.25,68695136,68695136
3/23/15,1.31,0.068992,1.0405,127.21,127.85,23-Mar-15,126.52,127.12,AAPL,127.21,127.85,126.52,127.12,37709674,37709674
3/24/15,-0.52,0.064622,-0.4088,126.69,128.04,24-Mar-15,126.56,127.23,AAPL,126.69,128.04,126.56,127.23,32842304,32842304
3/25/15,-3.31,0.036807,-2.6127,123.38,126.82,25-Mar-15,123.38,126.54,AAPL,123.38,126.82,123.38,126.54,51655177,51655177
3/26/15,0.86,0.044034,0.697,124.24,124.88,26-Mar-15,122.6,122.76,AAPL,124.24,124.88,122.6,122.76,47572869,47572869
3/27/15,-0.99,0.035714,-0.7968,123.25,124.7,27-Mar-15,122.91,124.57,AAPL,123.25,124.7,122.91,124.57,39546151,39546151
3/30/15,3.12,0.061933,2.5314,126.37,126.4,30-Mar-15,124,124.05,AAPL,126.37,126.4,124,124.05,47099670,47099670
3/31/15,-1.94,0.04563,-1.5352,124.43,126.49,31-Mar-15,124.36,126.09,AAPL,124.43,126.49,124.36,126.09,42090553,42090553
4/1/15,-0.18,0.044118,-0.1447,124.25,125.12,1-Apr-15,123.1,124.82,AAPL,124.25,125.12,123.1,124.82,40621437,40621437
4/2/15,1.07,0.053109,0.8612,125.32,125.56,2-Apr-15,124.19,125.03,AAPL,125.32,125.56,124.19,125.03,32220131,32220131
4/6/15,2.03,0.070168,1.6199,127.35,127.51,6-Apr-15,124.33,124.47,AAPL,127.35,127.51,124.33,124.47,37193975,37193975
4/7/15,-1.34,0.058908,-1.0522,126.01,128.12,7-Apr-15,125.98,127.64,AAPL,126.01,128.12,125.98,127.64,35012268,35012268
4/8/15,-0.41,0.055462,-0.3254,125.6,126.4,8-Apr-15,124.97,125.85,AAPL,125.6,126.4,124.97,125.85,37329243,37329243
4/9/15,0.96,0.063529,0.7643,126.56,126.58,9-Apr-15,124.66,125.85,AAPL,126.56,126.58,124.66,125.85,32483974,32483974
4/10/15,0.54,0.068067,0.4267,127.1,127.21,10-Apr-15,125.26,125.95,AAPL,127.1,127.21,125.26,125.95,40187953,40187953
4/13/15,-0.25,0.065966,-0.1967,126.85,128.57,13-Apr-15,126.61,128.37,AAPL,126.85,128.57,126.61,128.37,36365123,36365123
4/14/15,-0.55,0.061345,-0.4336,126.3,127.29,14-Apr-15,125.91,127,AAPL,126.3,127.29,125.91,127,25524593,25524593
4/15/15,0.48,0.065378,0.38,126.78,127.13,15-Apr-15,126.01,126.41,AAPL,126.78,127.13,126.01,126.41,28970419,28970419
4/16/15,-0.61,0.060252,-0.4811,126.17,127.1,16-Apr-15,126.11,126.28,AAPL,126.17,127.1,126.11,126.28,28368987,28368987
4/17/15,-1.42,0.048319,-1.1255,124.75,126.14,17-Apr-15,124.46,125.55,AAPL,124.75,126.14,124.46,125.55,51957046,51957046
4/20/15,2.85,0.072269,2.2846,127.6,128.12,20-Apr-15,125.17,125.57,AAPL,127.6,128.12,125.17,125.57,47054310,47054310
4/21/15,-0.69,0.066471,-0.5408,126.91,128.2,21-Apr-15,126.67,128.1,AAPL,126.91,128.2,126.67,128.1,32435057,32435057
4/22/15,1.71,0.08084,1.3474,128.62,128.87,22-Apr-15,126.32,126.99,AAPL,128.62,128.87,126.32,126.99,37654505,37654505
4/23/15,1.05,0.089664,0.8164,129.67,130.42,23-Apr-15,128.14,128.3,AAPL,129.67,130.42,128.14,128.3,45770902,45770902
4/24/15,0.61,0.09479,0.4704,130.28,130.63,24-Apr-15,129.23,130.49,AAPL,130.28,130.63,129.23,130.49,44525905,44525905
4/27/15,2.37,0.114706,1.8192,132.65,133.13,27-Apr-15,131.15,132.31,AAPL,132.65,133.13,131.15,132.31,96954207,96954207
4/28/15,-2.09,0.097143,-1.5756,130.56,134.54,28-Apr-15,129.57,134.46,AAPL,130.56,134.54,129.57,134.46,118923970,118923970
4/29/15,-1.92,0.081008,-1.4706,128.64,131.59,29-Apr-15,128.3,130.16,AAPL,128.64,131.59,128.3,130.16,63386083,63386083
4/30/15,-3.49,0.051681,-2.713,125.15,127.88,30-Apr-15,124.58,127.5,AAPL,125.15,127.88,124.58,127.5,83195423,83195423
5/1/15,3.8,0.083613,3.0364,128.95,130.13,1-May-15,125.3,126.1,AAPL,128.95,130.13,125.3,126.1,58512638,58512638
5/4/15,-0.25,0.081513,-0.1939,128.7,130.57,4-May-15,128.26,129.5,AAPL,128.7,130.57,128.26,129.5,50988278,50988278
5/5/15,-2.9,0.057143,-2.2533,125.8,128.45,5-May-15,125.78,128.15,AAPL,125.8,128.45,125.78,128.15,49271416,49271416
5/6/15,-0.79,0.050504,-0.628,125.01,126.75,6-May-15,123.36,126.56,AAPL,125.01,126.75,123.36,126.56,72141010,72141010
5/7/15,0.25,0.052605,0.2,125.26,126.08,7-May-15,124.02,124.77,AAPL,125.26,126.08,124.02,124.77,43940895,43940895
5/8/15,2.36,0.072437,1.8841,127.62,127.62,8-May-15,126.11,126.68,AAPL,127.62,127.62,126.11,126.68,55550382,55550382
5/11/15,-1.3,0.061513,-1.0186,126.32,127.56,11-May-15,125.63,127.39,AAPL,126.32,127.56,125.63,127.39,42035757,42035757
5/12/15,-0.455,0.057689,-0.3602,125.87,126.88,12-May-15,124.82,125.6,AAPL,125.87,126.88,124.82,125.6,48160032,48160032
5/13/15,0.145,0.058908,0.1152,126.01,127.19,13-May-15,125.87,126.15,AAPL,126.01,127.19,125.87,126.15,34694235,34694235
5/14/15,2.94,0.083613,2.3331,128.95,128.95,14-May-15,127.16,127.41,AAPL,128.95,128.95,127.16,127.41,45203456,45203456
5/15/15,-0.18,0.082101,-0.1396,128.77,129.49,15-May-15,128.21,129.07,AAPL,128.77,129.49,128.21,129.07,38208034,38208034
5/18/15,1.42,0.094034,1.1027,130.19,130.72,18-May-15,128.36,128.38,AAPL,130.19,130.72,128.36,128.38,50882918,50882918
5/19/15,-0.12,0.093025,-0.0922,130.07,130.88,19-May-15,129.64,130.69,AAPL,130.07,130.88,129.64,130.69,44633240,44633240
5/20/15,-0.01,0.092941,-0.0077,130.06,130.98,20-May-15,129.34,130,AAPL,130.06,130.98,129.34,130,36454932,36454932
5/21/15,1.33,0.104118,1.0226,131.39,131.63,21-May-15,129.83,130.07,AAPL,131.39,131.63,129.83,130.07,39730364,39730364
5/22/15,1.15,0.113782,0.8753,132.54,132.97,22-May-15,131.4,131.6,AAPL,132.54,132.97,131.4,131.6,45595972,45595972
5/26/15,-2.92,0.089244,-2.2031,129.62,132.91,26-May-15,129.12,132.6,AAPL,129.62,132.91,129.12,132.6,70697560,70697560
5/27/15,2.42,0.109622,1.8709,132.04,132.26,27-May-15,130.05,130.34,AAPL,132.04,132.26,130.05,130.34,45833246,45833246
5/28/15,-0.265,0.107395,-0.2007,131.78,131.95,28-May-15,131.1,131.86,AAPL,131.78,131.95,131.1,131.86,30733309,30733309
5/29/15,-1.5,0.09479,-1.1383,130.28,131.45,29-May-15,129.9,131.23,AAPL,130.28,131.45,129.9,131.23,50884452,50884452
6/1/15,0.255,0.096933,0.1957,130.54,131.39,1-Jun-15,130.05,131.2,AAPL,130.54,131.39,130.05,131.2,32112797,32112797
6/2/15,-0.575,0.092101,-0.4405,129.96,130.66,2-Jun-15,129.32,129.86,AAPL,129.96,130.66,129.32,129.86,33667627,33667627
6/3/15,0.16,0.093445,0.1231,130.12,130.94,3-Jun-15,129.9,130.66,AAPL,130.12,130.94,129.9,130.66,30983542,30983542
6/4/15,-0.76,0.087059,-0.5841,129.36,130.58,4-Jun-15,128.91,129.58,AAPL,129.36,130.58,128.91,129.58,38450118,38450118
6/5/15,-0.71,0.081092,-0.5489,128.65,129.69,5-Jun-15,128.36,129.5,AAPL,128.65,129.69,128.36,129.5,35626800,35626800
6/8/15,-0.85,0.07395,-0.6607,127.8,129.21,8-Jun-15,126.83,128.9,AAPL,127.8,129.21,126.83,128.9,52674786,52674786
6/9/15,-0.38,0.070756,-0.2973,127.42,128.08,9-Jun-15,125.62,126.7,AAPL,127.42,128.08,125.62,126.7,56075420,56075420
6/10/15,1.46,0.083025,1.1458,128.88,129.34,10-Jun-15,127.85,127.92,AAPL,128.88,129.34,127.85,127.92,39087250,39087250
6/11/15,-0.29,0.080588,-0.225,128.59,130.18,11-Jun-15,128.48,129.18,AAPL,128.59,130.18,128.48,129.18,35390887,35390887
6/12/15,-1.42,0.068655,-1.1043,127.17,128.33,12-Jun-15,127.11,128.19,AAPL,127.17,128.33,127.11,128.19,36886246,36886246
6/15/15,-0.25,0.066555,-0.1966,126.92,127.24,15-Jun-15,125.71,126.1,AAPL,126.92,127.24,125.71,126.1,43988946,43988946
6/16/15,0.68,0.072269,0.5358,127.6,127.85,16-Jun-15,126.37,127.03,AAPL,127.6,127.85,126.37,127.03,31494131,31494131
6/17/15,-0.3,0.069748,-0.2351,127.3,127.88,17-Jun-15,126.74,127.72,AAPL,127.3,127.88,126.74,127.72,32918071,32918071
6/18/15,0.58,0.074622,0.4556,127.88,128.31,18-Jun-15,127.22,127.23,AAPL,127.88,128.31,127.22,127.23,35407220,35407220
6/19/15,-1.28,0.063866,-1.0009,126.6,127.82,19-Jun-15,126.4,127.71,AAPL,126.6,127.82,126.4,127.71,54716887,54716887
6/22/15,1.01,0.072353,0.7978,127.61,128.06,22-Jun-15,127.08,127.49,AAPL,127.61,128.06,127.08,127.49,34039345,34039345
6/23/15,-0.58,0.067479,-0.4545,127.03,127.61,23-Jun-15,126.88,127.48,AAPL,127.03,127.61,126.88,127.48,30268863,30268863
6/24/15,1.08,0.076555,0.8502,128.11,129.8,24-Jun-15,127.12,127.21,AAPL,128.11,129.8,127.12,127.21,55280855,55280855
6/25/15,-0.61,0.071429,-0.4762,127.5,129.2,25-Jun-15,127.5,128.86,AAPL,127.5,129.2,127.5,128.86,31938100,31938100
6/26/15,-0.75,0.065126,-0.5882,126.75,127.99,26-Jun-15,126.51,127.67,AAPL,126.75,127.99,126.51,127.67,44066841,44066841
6/29/15,-2.22,0.046471,-1.7515,124.53,126.47,29-Jun-15,124.48,125.46,AAPL,124.53,126.47,124.48,125.46,49161427,49161427
6/30/15,0.895,0.053992,0.7187,125.43,126.12,30-Jun-15,124.86,125.57,AAPL,125.43,126.12,124.86,125.57,44370682,44370682
7/1/15,1.18,0.063866,0.9368,126.6,126.94,1-Jul-15,125.99,126.9,AAPL,126.6,126.94,125.99,126.9,30238811,30238811
7/2/15,-0.16,0.062521,-0.1264,126.44,126.69,2-Jul-15,125.77,126.43,AAPL,126.44,126.69,125.77,126.43,27210952,27210952
7/6/15,-0.44,0.058824,-0.348,126,126.23,6-Jul-15,124.85,124.94,AAPL,126,126.23,124.85,124.94,28060431,28060431
7/7/15,-0.31,0.056218,-0.246,125.69,126.15,7-Jul-15,123.77,125.89,AAPL,125.69,126.15,123.77,125.89,46946811,46946811
7/8/15,-3.12,0.03,-2.4823,122.57,124.64,8-Jul-15,122.54,124.48,AAPL,122.57,124.64,122.54,124.48,60761614,60761614
7/9/15,-2.5,0.008992,-2.0397,120.07,124.06,9-Jul-15,119.22,123.85,AAPL,120.07,124.06,119.22,123.85,78595038,78595038
7/10/15,3.21,0.035966,2.6734,123.28,123.85,10-Jul-15,121.21,121.94,AAPL,123.28,123.85,121.21,121.94,61354474,61354474
7/13/15,2.38,0.055966,1.9306,125.66,125.76,13-Jul-15,124.32,125.03,AAPL,125.66,125.76,124.32,125.03,41440538,41440538
7/14/15,-0.05,0.055546,-0.0398,125.61,126.37,14-Jul-15,125.04,126.04,AAPL,125.61,126.37,125.04,126.04,31768139,31768139
7/15/15,1.21,0.065714,0.9633,126.82,127.15,15-Jul-15,125.58,125.72,AAPL,126.82,127.15,125.58,125.72,33649200,33649200
7/16/15,1.69,0.079916,1.3326,128.51,128.57,16-Jul-15,127.35,127.74,AAPL,128.51,128.57,127.35,127.74,36222447,36222447
7/17/15,1.11,0.089244,0.8637,129.62,129.62,17-Jul-15,128.31,129.08,AAPL,129.62,129.62,128.31,129.08,46164710,46164710
7/20/15,2.45,0.109832,1.8901,132.07,132.97,20-Jul-15,130.7,130.97,AAPL,132.07,132.97,130.7,130.97,58900203,58900203
7/21/15,-1.32,0.098739,-0.9995,130.75,132.92,21-Jul-15,130.32,132.85,AAPL,130.75,132.92,130.32,132.85,76756427,76756427
7/22/15,-5.53,0.052269,-4.2294,125.22,125.5,22-Jul-15,121.99,121.99,AAPL,125.22,125.5,121.99,121.99,115450607,115450607
7/23/15,-0.06,0.051765,-0.0479,125.16,127.09,23-Jul-15,125.06,126.2,AAPL,125.16,127.09,125.06,126.2,50999452,50999452
7/24/15,-0.66,0.046218,-0.5273,124.5,125.74,24-Jul-15,123.9,125.32,AAPL,124.5,125.74,123.9,125.32,42162332,42162332
7/27/15,-1.73,0.031681,-1.3896,122.77,123.61,27-Jul-15,122.12,123.09,AAPL,122.77,123.61,122.12,123.09,44455540,44455540
7/28/15,0.61,0.036807,0.4969,123.38,123.91,28-Jul-15,122.55,123.38,AAPL,123.38,123.91,122.55,123.38,33618097,33618097
7/29/15,-0.39,0.033529,-0.3161,122.99,123.5,29-Jul-15,122.27,123.15,AAPL,122.99,123.5,122.27,123.15,37011653,37011653
7/30/15,-0.62,0.028319,-0.5041,122.37,122.57,30-Jul-15,121.71,122.32,AAPL,122.37,122.57,121.71,122.32,33628268,33628268
7/31/15,-1.07,0.019328,-0.8744,121.3,122.64,31-Jul-15,120.91,122.6,AAPL,121.3,122.64,120.91,122.6,42884953,42884953
8/3/15,-2.86,-0.004706,-2.3578,118.44,122.57,3-Aug-15,117.52,121.5,AAPL,118.44,122.57,117.52,121.5,69975968,69975968
8/4/15,-3.8,-0.036639,-3.2084,114.64,117.7,4-Aug-15,113.25,117.42,AAPL,114.64,117.7,113.25,117.42,124138623,124138623
8/5/15,0.76,-0.030252,0.6629,115.4,117.44,5-Aug-15,112.1,112.95,AAPL,115.4,117.44,112.1,112.95,99312613,99312613
8/6/15,-0.27,-0.032521,-0.234,115.13,116.5,6-Aug-15,114.12,115.97,AAPL,115.13,116.5,114.12,115.97,52903040,52903040
8/7/15,0.39,-0.029244,0.3387,115.52,116.25,7-Aug-15,114.5,114.58,AAPL,115.52,116.25,114.5,114.58,38670405,38670405
8/10/15,4.2,0.00605,3.6357,119.72,119.99,10-Aug-15,116.53,116.53,AAPL,119.72,119.99,116.53,116.53,54951597,54951597
8/11/15,-6.23,-0.046303,-5.2038,113.49,118.18,11-Aug-15,113.33,117.81,AAPL,113.49,118.18,113.33,117.81,97082814,97082814
8/12/15,1.75,-0.031597,1.542,115.24,115.42,12-Aug-15,109.63,112.53,AAPL,115.24,115.42,109.63,112.53,101685610,101685610
8/13/15,-0.09,-0.032353,-0.0781,115.15,116.4,13-Aug-15,114.54,116.04,AAPL,115.15,116.4,114.54,116.04,48535789,48535789
8/14/15,0.81,-0.025546,0.7034,115.96,116.31,14-Aug-15,114.01,114.32,AAPL,115.96,116.31,114.01,114.32,42929516,42929516
8/17/15,1.2,-0.015462,1.0348,117.16,117.65,17-Aug-15,115.5,116.04,AAPL,117.16,117.65,115.5,116.04,40884745,40884745
8/18/15,-0.66,-0.021008,-0.5633,116.5,117.44,18-Aug-15,116.01,116.43,AAPL,116.5,117.44,116.01,116.43,34560708,34560708
8/19/15,-1.49,-0.033529,-1.279,115.01,116.52,19-Aug-15,114.68,116.1,AAPL,115.01,116.52,114.68,116.1,48286510,48286510
8/20/15,-2.36,-0.053361,-2.052,112.65,114.35,20-Aug-15,111.63,114.08,AAPL,112.65,114.35,111.63,114.08,68501622,68501622
8/21/15,-6.89,-0.111261,-6.1163,105.76,111.9,21-Aug-15,105.65,110.43,AAPL,105.76,111.9,105.65,110.43,128275471,128275471
8/24/15,-2.64,-0.133445,-2.4962,103.12,108.8,24-Aug-15,92,94.87,AAPL,103.12,108.8,92,94.87,162206292,162206292
8/25/15,0.62,-0.128235,0.6012,103.74,111.11,25-Aug-15,103.5,111.11,AAPL,103.74,111.11,103.5,111.11,103601599,103601599
8/26/15,5.95,-0.078235,5.7355,109.69,109.89,26-Aug-15,105.05,107.09,AAPL,109.69,109.89,105.05,107.09,96774611,96774611
